NONCTLTRTSETID,PlantSpecies2018,FungalGenus2018,EMF_ORIGIN_TED,EMF_ORIGIN_ALT,Hoeksema2018,EXPERIMENTID,CTLTRTSETID,LASTNAME1,LASTNAME2,PAPERYEAR,JOURNALNAME,PAPERTITLE,PAPERDATASOURCENAME,EFFECTSIZE1,ESTVAR1,ESTVAR3,ctrl_mass,ctrl_reps,ctrl_sd,trt_mass,trt_reps,trt_sd,PlantFamily,PlantSpecies,PlantSpeciesMar2017,FungalGenus,PLANTLIFEHISTORY,FUNGROUP,NONMYCOCONTROL,NONMYCOCONTROL2,FERTP,FERTN,INOC.COMPLEXITY,STERILIZED,MYCORRHIZAETYPE,LOCATION,DOMESTICATED,Rua2016,Rua2017,Loc_Ad_appropriate,LA_Code,Plant_Lat,Plant_Long,Fung_Lat,Fung_Long,Soil_Lat,Soil_Long,AM_single_genus,EM_single_genus,Karst2018
4278,nicotiana_tabacum,funneliformis,NA,NA,YES,533,4280,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.755182571,0.2,NA,1.25,10,NA,2.66,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4282,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4301,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.217473492,0.2,NA,1.03,10,NA,3.48,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4283,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4300,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.975714152,0.2,NA,0.49,10,NA,1.3,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4284,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4300,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.151604819,0.2,NA,0.49,10,NA,1.55,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4285,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4300,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.676524206,0.2,NA,0.49,10,NA,2.62,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4286,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4300,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.365675074,0.2,NA,0.49,10,NA,1.92,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4287,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4300,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.297834444,0.2,NA,0.49,10,NA,0.66,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4288,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4300,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.327687407,0.2,NA,0.49,10,NA,0.68,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4289,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4301,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.688280991,0.2,NA,1.03,10,NA,2.05,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4290,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4301,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.217473492,0.2,NA,1.03,10,NA,3.48,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4291,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4302,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.045462374,0.2,NA,1.72,10,NA,1.8,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4292,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4301,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.056618894,0.2,NA,1.03,10,NA,1.09,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4293,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4301,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.074801213,0.2,NA,1.03,10,NA,1.11,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4294,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4302,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.579353271,0.2,NA,1.72,10,NA,3.07,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4295,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4302,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.608247737,0.2,NA,1.72,10,NA,3.16,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4296,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4302,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.795304898,0.2,NA,1.72,10,NA,3.81,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4297,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4302,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.792676776,0.2,NA,1.72,10,NA,3.8,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4298,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4302,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.034289073,0.2,NA,1.72,10,NA,1.78,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4299,nicotiana_tabacum,funneliformis,NA,NA,YES,534,4301,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.024753228,0.2,NA,1.03,10,NA,2.87,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4303,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4322,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.128171091,2,NA,1,1,NA,3.09,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4304,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4321,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.764323459,2,NA,0.61,1,NA,1.31,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4305,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4321,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.764323459,2,NA,0.61,1,NA,1.31,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4306,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4321,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.24571241,2,NA,0.61,1,NA,2.12,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4307,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4321,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.221844929,2,NA,0.61,1,NA,2.07,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4308,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4321,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.108633841,2,NA,0.61,1,NA,0.68,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4309,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4321,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.016260521,2,NA,0.61,1,NA,0.62,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4310,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4322,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.982078472,2,NA,1,1,NA,2.67,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4311,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4322,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.305626458,2,NA,1,1,NA,3.69,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4312,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4323,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.156004248,2,NA,1.54,1,NA,1.8,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4313,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4322,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.139761942,2,NA,1,1,NA,1.15,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4314,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4322,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.131028262,2,NA,1,1,NA,1.14,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4315,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4323,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.601402067,2,NA,1.54,1,NA,2.81,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4316,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4323,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.629474086,2,NA,1.54,1,NA,2.89,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4317,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4323,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.849151429,2,NA,1.54,1,NA,3.6,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4318,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4323,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.911082387,2,NA,1.54,1,NA,3.83,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4319,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4323,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.104710954,2,NA,1.54,1,NA,1.71,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4320,nicotiana_tabacum,funneliformis,NA,NA,YES,535,4322,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,1.147402453,2,NA,1,1,NA,3.15,1,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4324,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4343,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.333639374,0.2,NA,0.202,10,NA,0.282,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4325,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4342,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.065597282,0.2,NA,0.177,10,NA,0.189,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4326,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4342,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,-0.040351296,0.2,NA,0.177,10,NA,0.17,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4327,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4342,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.175708401,0.2,NA,0.177,10,NA,0.211,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4328,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4342,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.151726436,0.2,NA,0.177,10,NA,0.206,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4329,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4342,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,-0.034486176,0.2,NA,0.177,10,NA,0.171,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4330,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4342,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,-0.094745368,0.2,NA,0.177,10,NA,0.161,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4331,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4343,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,-0.009950331,0.2,NA,0.202,10,NA,0.2,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4332,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4343,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.333639374,0.2,NA,0.202,10,NA,0.282,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4333,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4344,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.031090587,0.2,NA,0.19,10,NA,0.196,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4334,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4343,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.038839833,0.2,NA,0.202,10,NA,0.21,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4335,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4343,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.034066555,0.2,NA,0.202,10,NA,0.209,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4336,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4344,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.066181907,0.2,NA,0.19,10,NA,0.203,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4337,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4344,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.085694721,0.2,NA,0.19,10,NA,0.207,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
4338,nicotiana_tabacum,funneliformis,NA,NA,YES,536,4344,Khasa,Sigler,2001,New Forests,Effect of fertilization on growth and ectomycorrhizal development of container-grown and bare-root nursery conifer seedlings,2004 Search,0.394882999,0.2,NA,0.19,10,NA,0.282,10,NA,solanaceae,nicotiana_tabacum,NA,funneliformis,annual_biennial,nonNforb,none,mics_not_added,Pyes,Nyes,Single,STERno,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
